AÑO,ID_REGION,NOMBRE_REGION,ID_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,ID_MUNICIPIO,NOMBRE_MUNICIPIO,ID_INSTITUCION,NOMBRE_INSTITUCION,ID_PROGRAMA_ACAD,NOMBRE_PROGRAMA_ACAD,promedio_global_anual,promedio_global_anterior,variacion_anual,variacion_porcentual,promedio_movil_2_anios,desviacion_historica_2_anios,crecimiento_acumulado_desde_inicio,anios_historicos_disponibles,prediccion_modelo,tiene_prediccion_test,valor_real_test,prediccion_test,residuo_test,error_absoluto_test,split_prediccion,modelo_prediccion,valor_observado_reciente,fuente_evidencia,bandera_desempeno_bajo,bandera_desempeno_alto,bandera_tendencia_descendente,bandera_tendencia_positiva,bandera_volatilidad_alta,bandera_estabilidad,bandera_error_modelo_alto,categoria_recomendacion,texto_recomendacion
2024,6.0,PACÍFICA,25.0,VALLE,1045.0,TULUÁ,9240.0,UNIDAD CENTRAL DEL VALLE DEL CAUCA,2317.0,MEDICINA,159.0,158.0,1.0,0.6329113924050633,157.5,0.7071067811865476,2.0,4,152.3845205599346,True,159.0,152.3845205599346,6.6154794400654,6.6154794400654,test,Random Forest,159.0,test_2024_con_prediccion,False,False,False,False,False,True,False,estable,"El programa MEDICINA de UNIDAD CENTRAL DEL VALLE DEL CAUCA en TULUÁ, VALLE, presenta categoría 'estable'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=159.00. El modelo limpio predijo 152.38 en test 2024 con error absoluto=6.62. Frente al año anterior, la variación fue 1.00 puntos y el promedio móvil de 2 años previo fue 157.50. La volatilidad histórica reciente fue 0.71. Recomendación: mantener seguimiento periódico; el comportamiento reciente es relativamente estable. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,4.0,BOGOTÁ,152.0,BOGOTÁ D.C.,9063.0,UNIVERSIDAD ANTONIO NARIÑO,162.0,MEDICINA,152.0,157.0,-5.0,-3.1847133757961785,155.0,2.8284271247461903,-1.0,4,150.66412144150908,True,152.0,150.66412144150908,1.3358785584909185,1.3358785584909185,test,Random Forest,152.0,test_2024_con_prediccion,True,False,True,False,True,False,False,riesgo_prioritario,"El programa MEDICINA de UNIVERSIDAD ANTONIO NARIÑO en BOGOTÁ D.C., BOGOTÁ, presenta categoría 'riesgo_prioritario'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=152.00. El modelo limpio predijo 150.66 en test 2024 con error absoluto=1.34. Frente al año anterior, la variación fue -5.00 puntos y el promedio móvil de 2 años previo fue 155.00. La volatilidad histórica reciente fue 2.83. Recomendación: priorizar revisión académica y seguimiento, porque combina bajo desempeño relativo con señal descendente reciente. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,22.0,SANTANDER,850.0,BUCARAMANGA,9179.0,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,6515.0,MEDICINA,171.0,172.0,-1.0,-0.5813953488372093,168.0,5.656854249492381,-10.0,4,167.84395219259898,True,171.0,167.84395219259898,3.1560478074010234,3.1560478074010234,test,Random Forest,171.0,test_2024_con_prediccion,False,False,False,False,True,False,False,alta_volatilidad,"El programa MEDICINA de UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB- en BUCARAMANGA, SANTANDER, presenta categoría 'alta_volatilidad'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=171.00. El modelo limpio predijo 167.84 en test 2024 con error absoluto=3.16. Frente al año anterior, la variación fue -1.00 puntos y el promedio móvil de 2 años previo fue 168.00. La volatilidad histórica reciente fue 5.66. Recomendación: interpretar con cautela y revisar estabilidad de cohortes, porque la variabilidad histórica reciente es alta. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,1.0,ANTIOQUIA,1.0,MEDELLÍN,8914.0,UNIVERSIDAD CES,6512.0,MEDICINA,180.0,187.0,-7.0,-3.7433155080213902,186.0,1.4142135623730951,-9.0,4,181.91783958479797,True,180.0,181.91783958479797,-1.9178395847979743,1.9178395847979743,test,Random Forest,180.0,test_2024_con_prediccion,False,True,True,False,False,False,False,tendencia_descendente,"El programa MEDICINA de UNIVERSIDAD CES en MEDELLÍN, ANTIOQUIA, presenta categoría 'tendencia_descendente'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=180.00. El modelo limpio predijo 181.92 en test 2024 con error absoluto=1.92. Frente al año anterior, la variación fue -7.00 puntos y el promedio móvil de 2 años previo fue 186.00. La volatilidad histórica reciente fue 1.41. Recomendación: analizar causas posibles con evidencia externa, porque el modelo solo identifica una señal descendente, no causalidad. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,16.0,MAGDALENA,661.0,SANTA MARTA,9065.0,UNIVERSIDAD COOPERATIVA DE COLOMBIA,571.0,MEDICINA,152.0,151.0,1.0,0.6622516556291391,151.5,0.7071067811865476,-1.0,4,149.1480576172979,True,152.0,149.1480576172979,2.8519423827021058,2.8519423827021058,test,Random Forest,152.0,test_2024_con_prediccion,True,False,False,False,False,True,False,desempeno_bajo,"El programa MEDICINA de UNIVERSIDAD COOPERATIVA DE COLOMBIA en SANTA MARTA, MAGDALENA, presenta categoría 'desempeno_bajo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=152.00. El modelo limpio predijo 149.15 en test 2024 con error absoluto=2.85. Frente al año anterior, la variación fue 1.00 puntos y el promedio móvil de 2 años previo fue 151.50. La volatilidad histórica reciente fue 0.71. Recomendación: monitorear el desempeño y contrastar con factores institucionales antes de definir acciones. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,1.0,ANTIOQUIA,1.0,MEDELLÍN,9065.0,UNIVERSIDAD COOPERATIVA DE COLOMBIA,2904.0,MEDICINA,160.0,159.0,1.0,0.628930817610063,160.0,1.4142135623730951,-3.0,4,155.2110040169016,True,160.0,155.2110040169016,4.788995983098403,4.788995983098403,test,Random Forest,160.0,test_2024_con_prediccion,False,False,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD COOPERATIVA DE COLOMBIA en MEDELLÍN, ANTIOQUIA, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=160.00. El modelo limpio predijo 155.21 en test 2024 con error absoluto=4.79. Frente al año anterior, la variación fue 1.00 puntos y el promedio móvil de 2 años previo fue 160.00. La volatilidad histórica reciente fue 1.41. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,16.0,MAGDALENA,661.0,SANTA MARTA,9065.0,UNIVERSIDAD COOPERATIVA DE COLOMBIA,4281.0,MEDICINA,153.0,150.0,3.0,2.0,149.0,1.4142135623730951,3.0,4,146.19122807841575,True,153.0,146.19122807841575,6.808771921584253,6.808771921584253,test,Random Forest,153.0,test_2024_con_prediccion,True,False,False,False,False,False,False,desempeno_bajo,"El programa MEDICINA de UNIVERSIDAD COOPERATIVA DE COLOMBIA en SANTA MARTA, MAGDALENA, presenta categoría 'desempeno_bajo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=153.00. El modelo limpio predijo 146.19 en test 2024 con error absoluto=6.81. Frente al año anterior, la variación fue 3.00 puntos y el promedio móvil de 2 años previo fue 149.00. La volatilidad histórica reciente fue 1.41. Recomendación: monitorear el desempeño y contrastar con factores institucionales antes de definir acciones. Esta lectura es descriptiva y no demuestra causalidad."
2023,2.0,ANDINA,4.0,BOGOTÁ,152.0,BOGOTÁ D.C.,9065.0,UNIVERSIDAD COOPERATIVA DE COLOMBIA,5364.0,MEDICINA,128.0,127.0,1.0,0.7874015748031495,137.0,14.142135623730951,-19.0,2,148.61374078372603,False,,,,,aplicacion_ultimo_anio_no_test,Random Forest,128.0,ultimo_anio_disponible_con_prediccion_fuera_de_test,True,False,False,False,True,False,False,desempeno_bajo,"El programa MEDICINA de UNIVERSIDAD COOPERATIVA DE COLOMBIA en BOGOTÁ D.C., BOGOTÁ, presenta categoría 'desempeno_bajo'. La evidencia reciente corresponde al año 2023: PROMEDIO_GLOBAL observado=128.00. No hay predicción de test 2024 para este programa; se muestra una predicción del modelo sobre el último año disponible (148.61), pero no se usa como error de test. Frente al año anterior, la variación fue 1.00 puntos y el promedio móvil de 2 años previo fue 137.00. La volatilidad histórica reciente fue 14.14. Recomendación: monitorear el desempeño y contrastar con factores institucionales antes de definir acciones. Esta lectura es descriptiva y no demuestra causalidad."
2023,2.0,ANDINA,4.0,BOGOTÁ,152.0,BOGOTÁ D.C.,9065.0,UNIVERSIDAD COOPERATIVA DE COLOMBIA,5433.0,MEDICINA,160.0,164.0,-4.0,-2.4390243902439024,164.0,,-4.0,1,159.81071472283946,False,,,,,aplicacion_ultimo_anio_no_test,Random Forest,160.0,ultimo_anio_disponible_con_prediccion_fuera_de_test,False,False,True,False,False,False,False,tendencia_descendente,"El programa MEDICINA de UNIVERSIDAD COOPERATIVA DE COLOMBIA en BOGOTÁ D.C., BOGOTÁ, presenta categoría 'tendencia_descendente'. La evidencia reciente corresponde al año 2023: PROMEDIO_GLOBAL observado=160.00. No hay predicción de test 2024 para este programa; se muestra una predicción del modelo sobre el último año disponible (159.81), pero no se usa como error de test. Frente al año anterior, la variación fue -4.00 puntos y el promedio móvil de 2 años previo fue 164.00. No hay suficientes años previos para estimar volatilidad histórica de 2 años. Recomendación: analizar causas posibles con evidencia externa, porque el modelo solo identifica una señal descendente, no causalidad. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,16.0,MAGDALENA,661.0,SANTA MARTA,9065.0,UNIVERSIDAD COOPERATIVA DE COLOMBIA,6517.0,MEDICINA,153.0,150.0,3.0,2.0,148.5,2.1213203435596424,3.0,4,145.36563508807276,True,153.0,145.36563508807276,7.634364911927236,7.634364911927236,test,Random Forest,153.0,test_2024_con_prediccion,True,False,False,False,False,False,False,desempeno_bajo,"El programa MEDICINA de UNIVERSIDAD COOPERATIVA DE COLOMBIA en SANTA MARTA, MAGDALENA, presenta categoría 'desempeno_bajo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=153.00. El modelo limpio predijo 145.37 en test 2024 con error absoluto=7.63. Frente al año anterior, la variación fue 3.00 puntos y el promedio móvil de 2 años previo fue 148.50. La volatilidad histórica reciente fue 2.12. Recomendación: monitorear el desempeño y contrastar con factores institucionales antes de definir acciones. Esta lectura es descriptiva y no demuestra causalidad."
2023,2.0,ANDINA,1.0,ANTIOQUIA,1.0,MEDELLÍN,8894.0,UNIVERSIDAD DE ANTIOQUIA,6054.0,MEDICINA,156.0,,,,,,0.0,0,164.88996111284047,False,,,,,aplicacion_ultimo_anio_no_test,Random Forest,156.0,ultimo_anio_disponible_con_prediccion_fuera_de_test,False,False,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD DE ANTIOQUIA en MEDELLÍN, ANTIOQUIA, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2023: PROMEDIO_GLOBAL observado=156.00. No hay predicción de test 2024 para este programa; se muestra una predicción del modelo sobre el último año disponible (164.89), pero no se usa como error de test. No hay historial previo suficiente para calcular variación anual. No hay suficientes años previos para estimar volatilidad histórica de 2 años. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,1.0,ANTIOQUIA,1.0,MEDELLÍN,8894.0,UNIVERSIDAD DE ANTIOQUIA,6217.0,MEDICINA,186.0,182.0,4.0,2.197802197802198,180.0,2.8284271247461903,-1.0,4,178.09235093218118,True,186.0,178.09235093218118,7.907649067818824,7.907649067818824,test,Random Forest,186.0,test_2024_con_prediccion,False,True,False,True,True,False,False,fortaleza_destacada,"El programa MEDICINA de UNIVERSIDAD DE ANTIOQUIA en MEDELLÍN, ANTIOQUIA, presenta categoría 'fortaleza_destacada'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=186.00. El modelo limpio predijo 178.09 en test 2024 con error absoluto=7.91. Frente al año anterior, la variación fue 4.00 puntos y el promedio móvil de 2 años previo fue 180.00. La volatilidad histórica reciente fue 2.83. Recomendación: documentar buenas prácticas y mantener seguimiento, porque el desempeño reciente es alto y estable o en mejora. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,6.0,BOYACA,199.0,TUNJA,9092.0,UNIVERSIDAD DE BOYACA UNIBOYACA - TUNJA,1185.0,MEDICINA,157.0,154.0,3.0,1.948051948051948,155.5,2.1213203435596424,-4.0,4,152.27599378495947,True,157.0,152.27599378495947,4.724006215040532,4.724006215040532,test,Random Forest,157.0,test_2024_con_prediccion,False,False,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD DE BOYACA UNIBOYACA - TUNJA en TUNJA, BOYACA, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=157.00. El modelo limpio predijo 152.28 en test 2024 con error absoluto=4.72. Frente al año anterior, la variación fue 3.00 puntos y el promedio móvil de 2 años previo fue 155.50. La volatilidad histórica reciente fue 2.12. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,7.0,CALDAS,322.0,MANIZALES,9101.0,UNIVERSIDAD DE CALDAS,2313.0,MEDICINA,174.0,163.0,11.0,6.748466257668712,163.5,0.7071067811865476,-4.0,4,160.64492965334586,True,174.0,160.64492965334586,13.355070346654145,13.355070346654145,test,Random Forest,174.0,test_2024_con_prediccion,False,True,False,True,False,False,True,revisar_incertidumbre_modelo,"El programa MEDICINA de UNIVERSIDAD DE CALDAS en MANIZALES, CALDAS, presenta categoría 'revisar_incertidumbre_modelo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=174.00. El modelo limpio predijo 160.64 en test 2024 con error absoluto=13.36. Frente al año anterior, la variación fue 11.00 puntos y el promedio móvil de 2 años previo fue 163.50. La volatilidad histórica reciente fue 0.71. Recomendación: revisar este caso antes de usar la predicción, porque el error observado del modelo fue alto frente al resto del test. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,5.0,BOLIVAR,153.0,CARTAGENA DE INDIAS,9086.0,UNIVERSIDAD DE CARTAGENA,1440.0,MEDICINA,164.0,161.0,3.0,1.8633540372670807,160.0,1.4142135623730951,-6.0,4,154.94494973980267,True,164.0,154.94494973980267,9.055050260197334,9.055050260197334,test,Random Forest,164.0,test_2024_con_prediccion,False,False,False,False,False,False,True,revisar_incertidumbre_modelo,"El programa MEDICINA de UNIVERSIDAD DE CARTAGENA en CARTAGENA DE INDIAS, BOLIVAR, presenta categoría 'revisar_incertidumbre_modelo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=164.00. El modelo limpio predijo 154.94 en test 2024 con error absoluto=9.06. Frente al año anterior, la variación fue 3.00 puntos y el promedio móvil de 2 años previo fue 160.00. La volatilidad histórica reciente fue 1.41. Recomendación: revisar este caso antes de usar la predicción, porque el error observado del modelo fue alto frente al resto del test. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,4.0,BOGOTÁ,152.0,BOGOTÁ D.C.,9001.0,UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA.,6507.0,MEDICINA,160.0,164.0,-4.0,-2.4390243902439024,162.0,2.8284271247461903,-3.0,4,158.64146932050733,True,160.0,158.64146932050733,1.3585306794926737,1.3585306794926737,test,Random Forest,160.0,test_2024_con_prediccion,False,False,True,False,True,False,False,tendencia_descendente,"El programa MEDICINA de UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES UDCA. en BOGOTÁ D.C., BOGOTÁ, presenta categoría 'tendencia_descendente'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=160.00. El modelo limpio predijo 158.64 en test 2024 con error absoluto=1.36. Frente al año anterior, la variación fue -4.00 puntos y el promedio móvil de 2 años previo fue 162.00. La volatilidad histórica reciente fue 2.83. Recomendación: analizar causas posibles con evidencia externa, porque el modelo solo identifica una señal descendente, no causalidad. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,12.0,CUNDINAMARCA,477.0,CHÍA,9120.0,UNIVERSIDAD DE LA SABANA,1444.0,MEDICINA,184.0,183.0,1.0,0.546448087431694,183.5,0.7071067811865476,-4.0,4,178.70316086885555,True,184.0,178.70316086885555,5.296839131144452,5.296839131144452,test,Random Forest,184.0,test_2024_con_prediccion,False,True,False,False,False,True,False,fortaleza_destacada,"El programa MEDICINA de UNIVERSIDAD DE LA SABANA en CHÍA, CUNDINAMARCA, presenta categoría 'fortaleza_destacada'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=184.00. El modelo limpio predijo 178.70 en test 2024 con error absoluto=5.30. Frente al año anterior, la variación fue 1.00 puntos y el promedio móvil de 2 años previo fue 183.50. La volatilidad histórica reciente fue 0.71. Recomendación: documentar buenas prácticas y mantener seguimiento, porque el desempeño reciente es alto y estable o en mejora. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,4.0,BOGOTÁ,152.0,BOGOTÁ D.C.,8991.0,UNIVERSIDAD DE LOS ANDES,4819.0,MEDICINA,189.0,196.0,-7.0,-3.571428571428571,195.5,0.7071067811865476,-9.0,4,191.67026736335566,True,189.0,191.67026736335566,-2.670267363355663,2.670267363355663,test,Random Forest,189.0,test_2024_con_prediccion,False,True,True,False,False,False,False,tendencia_descendente,"El programa MEDICINA de UNIVERSIDAD DE LOS ANDES en BOGOTÁ D.C., BOGOTÁ, presenta categoría 'tendencia_descendente'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=189.00. El modelo limpio predijo 191.67 en test 2024 con error absoluto=2.67. Frente al año anterior, la variación fue -7.00 puntos y el promedio móvil de 2 años previo fue 195.50. La volatilidad histórica reciente fue 0.71. Recomendación: analizar causas posibles con evidencia externa, porque el modelo solo identifica una señal descendente, no causalidad. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,7.0,CALDAS,322.0,MANIZALES,9102.0,UNIVERSIDAD DE MANIZALES,3145.0,MEDICINA,166.0,169.0,-3.0,-1.7751479289940828,169.0,0.0,-6.0,4,166.7663408926577,True,166.0,166.7663408926577,-0.7663408926576949,0.7663408926576949,test,Random Forest,166.0,test_2024_con_prediccion,False,False,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD DE MANIZALES en MANIZALES, CALDAS, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=166.00. El modelo limpio predijo 166.77 en test 2024 con error absoluto=0.77. Frente al año anterior, la variación fue -3.00 puntos y el promedio móvil de 2 años previo fue 169.00. La volatilidad histórica reciente fue 0.00. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,6.0,PACÍFICA,18.0,NARIÑO,720.0,PASTO,9146.0,UNIVERSIDAD DE NARIÑO,1513.0,MEDICINA,149.0,153.0,-4.0,-2.6143790849673203,159.5,9.192388155425117,-22.0,3,152.5233963936811,True,149.0,152.5233963936811,-3.523396393681111,3.523396393681111,test,Random Forest,149.0,test_2024_con_prediccion,True,False,True,False,True,False,False,riesgo_prioritario,"El programa MEDICINA de UNIVERSIDAD DE NARIÑO en PASTO, NARIÑO, presenta categoría 'riesgo_prioritario'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=149.00. El modelo limpio predijo 152.52 en test 2024 con error absoluto=3.52. Frente al año anterior, la variación fue -4.00 puntos y el promedio móvil de 2 años previo fue 159.50. La volatilidad histórica reciente fue 9.19. Recomendación: priorizar revisión académica y seguimiento, porque combina bajo desempeño relativo con señal descendente reciente. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,19.0,NORTE SANTANDER,809.0,PAMPLONA,9155.0,UNIVERSIDAD DE PAMPLONA,5845.0,MEDICINA,165.0,169.0,-4.0,-2.366863905325444,167.0,2.8284271247461903,-10.0,4,163.8395481430901,True,165.0,163.8395481430901,1.1604518569099014,1.1604518569099014,test,Random Forest,165.0,test_2024_con_prediccion,False,False,True,False,True,False,False,tendencia_descendente,"El programa MEDICINA de UNIVERSIDAD DE PAMPLONA en PAMPLONA, NORTE SANTANDER, presenta categoría 'tendencia_descendente'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=165.00. El modelo limpio predijo 163.84 en test 2024 con error absoluto=1.16. Frente al año anterior, la variación fue -4.00 puntos y el promedio móvil de 2 años previo fue 167.00. La volatilidad histórica reciente fue 2.83. Recomendación: analizar causas posibles con evidencia externa, porque el modelo solo identifica una señal descendente, no causalidad. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,22.0,SANTANDER,850.0,BUCARAMANGA,9177.0,UNIVERSIDAD DE SANTANDER,5659.0,MEDICINA,160.0,156.0,4.0,2.564102564102564,155.0,1.4142135623730951,-3.0,4,152.16099243908312,True,160.0,152.16099243908312,7.839007560916883,7.839007560916883,test,Random Forest,160.0,test_2024_con_prediccion,False,False,False,True,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD DE SANTANDER en BUCARAMANGA, SANTANDER, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=160.00. El modelo limpio predijo 152.16 en test 2024 con error absoluto=7.84. Frente al año anterior, la variación fue 4.00 puntos y el promedio móvil de 2 años previo fue 155.00. La volatilidad histórica reciente fue 1.41. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,22.0,SANTANDER,850.0,BUCARAMANGA,9177.0,UNIVERSIDAD DE SANTANDER,8139.0,MEDICINA,157.0,151.0,6.0,3.9735099337748347,150.5,0.7071067811865476,-5.0,4,147.1039993676551,True,157.0,147.1039993676551,9.896000632344908,9.896000632344908,test,Random Forest,157.0,test_2024_con_prediccion,True,False,False,True,False,False,True,desempeno_bajo,"El programa MEDICINA de UNIVERSIDAD DE SANTANDER en BUCARAMANGA, SANTANDER, presenta categoría 'desempeno_bajo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=157.00. El modelo limpio predijo 147.10 en test 2024 con error absoluto=9.90. Frente al año anterior, la variación fue 6.00 puntos y el promedio móvil de 2 años previo fue 150.50. La volatilidad histórica reciente fue 0.71. Recomendación: monitorear el desempeño y contrastar con factores institucionales antes de definir acciones. Esta lectura es descriptiva y no demuestra causalidad."
2024,2.0,ANDINA,22.0,SANTANDER,850.0,BUCARAMANGA,9177.0,UNIVERSIDAD DE SANTANDER,20804.0,MEDICINA,148.0,,,,,,0.0,0,164.10816930375495,True,148.0,164.10816930375495,-16.10816930375495,16.10816930375495,test,Random Forest,148.0,test_2024_con_prediccion,True,False,False,False,False,False,True,desempeno_bajo,"El programa MEDICINA de UNIVERSIDAD DE SANTANDER en BUCARAMANGA, SANTANDER, presenta categoría 'desempeno_bajo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=148.00. El modelo limpio predijo 164.11 en test 2024 con error absoluto=16.11. No hay historial previo suficiente para calcular variación anual. No hay suficientes años previos para estimar volatilidad histórica de 2 años. Recomendación: monitorear el desempeño y contrastar con factores institucionales antes de definir acciones. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,23.0,SUCRE,937.0,SINCELEJO,9188.0,UNIVERSIDAD DE SUCRE,7099.0,MEDICINA,161.0,167.0,-6.0,-3.592814371257485,167.5,0.7071067811865476,-1.0,4,159.535830370505,True,161.0,159.535830370505,1.4641696294949895,1.4641696294949895,test,Random Forest,161.0,test_2024_con_prediccion,False,False,True,False,False,False,False,tendencia_descendente,"El programa MEDICINA de UNIVERSIDAD DE SUCRE en SINCELEJO, SUCRE, presenta categoría 'tendencia_descendente'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=161.00. El modelo limpio predijo 159.54 en test 2024 con error absoluto=1.46. Frente al año anterior, la variación fue -6.00 puntos y el promedio móvil de 2 años previo fue 167.50. La volatilidad histórica reciente fue 0.71. Recomendación: analizar causas posibles con evidencia externa, porque el modelo solo identifica una señal descendente, no causalidad. Esta lectura es descriptiva y no demuestra causalidad."
2023,6.0,PACÍFICA,9.0,CAUCA,365.0,POPAYÁN,9106.0,UNIVERSIDAD DEL CAUCA,5220.0,MEDICINA,191.0,,,,,,0.0,0,163.88743323593914,False,,,,,aplicacion_ultimo_anio_no_test,Random Forest,191.0,ultimo_anio_disponible_con_prediccion_fuera_de_test,False,True,False,False,False,False,False,seguimiento_regular,"El programa MEDICINA de UNIVERSIDAD DEL CAUCA en POPAYÁN, CAUCA, presenta categoría 'seguimiento_regular'. La evidencia reciente corresponde al año 2023: PROMEDIO_GLOBAL observado=191.00. No hay predicción de test 2024 para este programa; se muestra una predicción del modelo sobre el último año disponible (163.89), pero no se usa como error de test. No hay historial previo suficiente para calcular variación anual. No hay suficientes años previos para estimar volatilidad histórica de 2 años. Recomendación: mantener seguimiento regular; no se observan señales extremas con las reglas actuales. Esta lectura es descriptiva y no demuestra causalidad."
2024,6.0,PACÍFICA,9.0,CAUCA,365.0,POPAYÁN,9106.0,UNIVERSIDAD DEL CAUCA,6655.0,MEDICINA,175.0,170.0,5.0,2.941176470588235,169.0,1.4142135623730951,0.0,4,166.70047291863636,True,175.0,166.70047291863636,8.299527081363635,8.299527081363635,test,Random Forest,175.0,test_2024_con_prediccion,False,True,False,True,False,False,True,revisar_incertidumbre_modelo,"El programa MEDICINA de UNIVERSIDAD DEL CAUCA en POPAYÁN, CAUCA, presenta categoría 'revisar_incertidumbre_modelo'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=175.00. El modelo limpio predijo 166.70 en test 2024 con error absoluto=8.30. Frente al año anterior, la variación fue 5.00 puntos y el promedio móvil de 2 años previo fue 169.00. La volatilidad histórica reciente fue 1.41. Recomendación: revisar este caso antes de usar la predicción, porque el error observado del modelo fue alto frente al resto del test. Esta lectura es descriptiva y no demuestra causalidad."
2024,3.0,CARIBE,16.0,MAGDALENA,661.0,SANTA MARTA,9139.0,UNIVERSIDAD DEL MAGDALENA,3150.0,MEDICINA,163.0,168.0,-5.0,-2.976190476190476,169.5,2.1213203435596424,13.0,4,159.16213786788566,True,163.0,159.16213786788566,3.8378621321143385,3.8378621321143385,test,Random Forest,163.0,test_2024_con_prediccion,False,False,True,False,False,False,False,tendencia_descendente,"El programa MEDICINA de UNIVERSIDAD DEL MAGDALENA en SANTA MARTA, MAGDALENA, presenta categoría 'tendencia_descendente'. La evidencia reciente corresponde al año 2024: PROMEDIO_GLOBAL observado=163.00. El modelo limpio predijo 159.16 en test 2024 con error absoluto=3.84. Frente al año anterior, la variación fue -5.00 puntos y el promedio móvil de 2 años previo fue 169.50. La volatilidad histórica reciente fue 2.12. Recomendación: analizar causas posibles con evidencia externa, porque el modelo solo identifica una señal descendente, no causalidad. Esta lectura es descriptiva y no demuestra causalidad."
